timestamp,open,high,low,close,volume
1768139100000,3105.93,3108.41,3105.44,3108.41,3174.857
1768139400000,3108.4,3110.74,3108.4,3110.21,2878.882
1768139700000,3110.21,3110.22,3107.58,3108.25,2133.781
1768140000000,3108.26,3111.36,3108.25,3110.88,3426.01
1768140300000,3110.88,3112.8,3110.88,3112.66,2912.258
1768140600000,3112.65,3113.5,3112.33,3112.58,2385.195
1768140900000,3112.58,3113.22,3111.37,3111.99,1696.532
1768141200000,3111.99,3113.5,3111.99,3113.34,1788.884
1768141500000,3113.34,3114.22,3113.15,3114.21,1877.063
1768141800000,3114.22,3117.7,3111.25,3114.27,10269.789
1768142100000,3114.26,3115.0,3112.7,3114.99,2927.514
1768142400000,3115.0,3115.88,3111.72,3114.0,4441.56
1768142700000,3113.99,3114.77,3113.25,3113.25,2484.913
1768143000000,3113.25,3118.82,3111.51,3117.72,8492.793
1768143300000,3117.72,3128.0,3117.1,3124.35,39280.529
1768143600000,3124.34,3129.6,3120.35,3122.01,30231.343
1768143900000,3122.0,3122.65,3119.22,3120.38,8959.926
1768144200000,3120.38,3121.32,3116.37,3118.05,10637.347
1768144500000,3118.06,3121.95,3116.08,3118.16,5577.441
1768144800000,3118.17,3123.0,3118.17,3122.7,3662.288
1768145100000,3122.7,3123.7,3120.21,3120.59,5918.523
1768145400000,3120.59,3123.85,3120.59,3121.2,6891.566
1768145700000,3121.19,3123.61,3121.19,3121.41,3197.789
1768146000000,3121.4,3122.99,3112.3,3115.21,16775.724
1768146300000,3115.21,3115.5,3108.13,3111.51,14747.676
1768146600000,3111.51,3115.14,3110.81,3113.5,6092.297
1768146900000,3113.49,3117.47,3112.6,3116.89,3537.827
1768147200000,3116.9,3120.24,3116.53,3118.64,9190.541
1768147500000,3118.64,3119.88,3117.29,3117.35,2783.499
1768147800000,3117.35,3117.35,3114.4,3115.39,7682.414
1768148100000,3115.39,3118.01,3114.72,3118.01,3170.973
1768148400000,3118.0,3119.16,3116.36,3119.16,2947.413
1768148700000,3119.15,3123.79,3118.18,3122.49,11850.998
1768149000000,3122.49,3147.0,3122.02,3137.26,161106.761
1768149300000,3137.25,3141.9,3137.25,3137.6,18526.481
1768149600000,3137.6,3140.0,3134.59,3135.23,16658.069
1768149900000,3135.23,3138.2,3130.65,3131.97,20969.462
1768150200000,3131.96,3133.12,3125.25,3129.75,28648.074
1768150500000,3129.75,3130.5,3128.24,3128.48,5148.763
1768150800000,3128.48,3130.0,3126.4,3127.78,4581.906
1768151100000,3127.78,3131.0,3127.0,3130.35,7559.57
1768151400000,3130.36,3132.99,3129.56,3130.13,6635.376
1768151700000,3130.12,3130.12,3126.11,3127.43,5365.668
1768152000000,3127.42,3130.62,3127.18,3129.14,2968.669
1768152300000,3129.15,3130.82,3128.68,3130.81,2567.461
1768152600000,3130.81,3132.0,3129.14,3130.78,2903.982
1768152900000,3130.77,3130.78,3115.15,3123.25,35787.825
1768153200000,3123.25,3124.36,3122.65,3124.36,3768.107
1768153500000,3124.35,3124.36,3121.55,3122.82,3857.555
1768153800000,3122.83,3125.4,3122.63,3125.37,3397.87
1768154100000,3125.37,3126.0,3125.26,3125.99,1961.713
1768154400000,3126.0,3126.48,3122.06,3122.55,4068.15
1768154700000,3122.55,3122.56,3120.31,3121.0,3615.284
1768155000000,3121.01,3121.39,3120.12,3120.93,2373.303
1768155300000,3120.93,3123.19,3120.93,3122.87,1838.958
1768155600000,3122.87,3125.13,3122.64,3123.12,2077.222
1768155900000,3123.13,3125.09,3122.13,3124.69,3448.818
1768156200000,3124.68,3124.68,3122.79,3123.82,1180.004
1768156500000,3123.82,3123.97,3119.31,3121.07,4776.93
1768156800000,3121.07,3123.16,3120.5,3122.44,2049.056
1768157100000,3122.44,3126.54,3122.43,3126.01,3580.708
1768157400000,3126.02,3132.39,3126.0,3129.81,10423.462
1768157700000,3129.8,3132.98,3127.88,3128.5,7956.608
1768158000000,3128.49,3130.84,3128.49,3130.02,2463.241
1768158300000,3130.02,3130.02,3127.65,3128.49,1851.538
1768158600000,3128.49,3132.0,3127.35,3130.48,2950.029
1768158900000,3130.48,3130.87,3126.44,3127.07,1517.666
1768159200000,3127.07,3128.2,3126.27,3127.29,903.573
1768159500000,3127.29,3127.3,3125.14,3126.87,1134.488
1768159800000,3126.86,3127.6,3126.2,3126.2,1046.037
1768160100000,3126.2,3126.2,3122.9,3123.37,4291.398
1768160400000,3123.37,3123.79,3121.01,3121.43,4696.159
1768160700000,3121.44,3121.74,3117.26,3121.73,7582.19
1768161000000,3121.73,3123.0,3120.1,3122.66,2991.412
1768161300000,3122.67,3125.29,3121.59,3123.47,5608.395
1768161600000,3123.46,3123.46,3117.54,3118.67,8785.085
1768161900000,3118.67,3118.74,3107.0,3112.69,30062.499
1768162200000,3112.69,3115.37,3110.34,3111.65,7836.179
1768162500000,3111.64,3111.65,3102.0,3103.75,24159.977
1768162800000,3103.74,3109.76,3100.17,3103.12,16104.601
1768163100000,3103.12,3105.55,3102.33,3104.33,4394.772
1768163400000,3104.32,3108.08,3100.01,3107.95,12979.866
1768163700000,3107.95,3110.14,3106.14,3109.57,5560.758
1768164000000,3109.57,3109.7,3106.22,3107.35,3547.855
1768164300000,3107.35,3111.65,3107.06,3110.72,4735.374
1768164600000,3110.72,3113.89,3109.74,3113.7,4418.43
1768164900000,3113.69,3115.39,3112.48,3113.94,4689.115
1768165200000,3113.94,3113.95,3107.13,3108.23,8113.55
1768165500000,3108.23,3110.18,3106.0,3109.19,3772.177
1768165800000,3109.19,3111.42,3109.18,3111.09,2210.299
1768166100000,3111.1,3116.31,3110.58,3112.49,10319.998
1768166400000,3112.48,3113.81,3111.63,3113.36,3410.511
1768166700000,3113.35,3113.36,3111.59,3112.91,1681.74
1768167000000,3112.92,3117.12,3112.51,3115.55,5134.193
1768167300000,3115.54,3115.87,3111.03,3111.47,4300.943
1768167600000,3111.47,3113.15,3111.27,3112.96,2225.262
1768167900000,3112.96,3118.04,3112.33,3117.96,3236.095
1768168200000,3117.97,3125.44,3117.25,3121.11,14898.428
1768168500000,3121.1,3121.76,3118.38,3119.61,5411.777
1768168800000,3119.61,3119.62,3110.21,3110.5,4552.582
1768169100000,3110.51,3110.52,3105.15,3107.58,9710.924
1768169400000,3107.57,3113.81,3106.99,3109.72,6524.604
1768169700000,3109.72,3112.58,3108.19,3109.32,4680.955
1768170000000,3109.32,3115.0,3109.32,3115.0,2878.362
1768170300000,3114.99,3115.0,3111.7,3112.16,1563.289
1768170600000,3112.15,3114.57,3111.2,3114.35,1642.142
1768170900000,3114.35,3114.35,3110.22,3112.74,1402.265
1768171200000,3112.73,3115.49,3111.8,3114.37,1487.131
1768171500000,3114.38,3115.37,3111.42,3112.89,1113.98
1768171800000,3112.89,3112.9,3109.29,3109.54,1014.363
1768172100000,3109.53,3111.53,3108.01,3108.26,2498.601
1768172400000,3108.26,3109.11,3092.0,3094.39,37343.369
1768172700000,3094.38,3099.1,3090.7,3099.1,19237.19
1768173000000,3099.1,3110.67,3097.43,3110.67,16636.288
1768173300000,3110.67,3123.5,3109.9,3123.5,24251.608
1768173600000,3123.49,3124.88,3110.31,3113.3,29947.159
1768173900000,3113.3,3117.33,3110.31,3112.76,9814.697
1768174200000,3112.76,3115.39,3110.46,3113.21,4100.304
1768174500000,3113.2,3113.2,3109.49,3110.28,5076.264
1768174800000,3110.28,3120.6,3109.62,3119.59,9442.791
1768175100000,3119.58,3119.58,3116.37,3116.54,4667.45
1768175400000,3116.53,3123.65,3116.47,3123.48,11184.12
1768175700000,3123.47,3123.48,3118.71,3122.0,6505.84
1768176000000,3122.0,3122.22,3113.99,3114.66,12968.255
1768176300000,3114.66,3115.33,3108.31,3109.12,11103.327
1768176600000,3109.13,3115.55,3107.45,3114.32,5848.046
1768176900000,3114.32,3126.68,3112.13,3122.94,20327.868
1768177200000,3122.81,3125.31,3116.63,3119.92,8841.076
1768177500000,3119.93,3120.9,3117.94,3118.93,3268.265
1768177800000,3118.92,3122.0,3112.5,3114.26,9524.371
1768178100000,3114.26,3116.73,3102.58,3107.99,16515.449
1768178400000,3107.99,3109.06,3102.18,3104.79,10199.671
1768178700000,3104.78,3108.89,3103.0,3107.04,9571.375
1768179000000,3107.05,3107.05,3095.28,3106.87,22795.241
1768179300000,3106.88,3119.61,3105.29,3118.82,15063.204
1768179600000,3118.83,3136.79,3118.36,3133.61,69057.481
1768179900000,3133.61,3135.65,3124.61,3127.07,20317.223
1768180200000,3127.07,3130.62,3123.5,3126.61,10197.845
1768180500000,3126.61,3126.85,3120.2,3123.21,12873.171
1768180800000,3123.31,3130.91,3123.31,3129.24,5601.674
1768181100000,3129.25,3130.0,3123.75,3129.88,5071.851
1768181400000,3129.87,3131.0,3115.18,3116.92,13978.009
1768181700000,3116.92,3122.66,3112.2,3120.69,14677.531
1768182000000,3120.7,3124.48,3119.23,3122.49,7120.209
1768182300000,3122.48,3129.54,3122.48,3127.59,11688.561
1768182600000,3127.6,3128.85,3123.45,3124.87,3777.041
1768182900000,3124.86,3126.2,3122.99,3123.48,3482.343
1768183200000,3123.49,3129.8,3120.79,3127.65,7495.693
1768183500000,3127.65,3135.37,3126.75,3131.91,20892.488
1768183800000,3131.94,3142.0,3129.0,3141.68,24286.214
1768184100000,3141.69,3153.0,3140.28,3142.61,65705.589
1768184400000,3142.61,3143.82,3136.5,3139.49,13219.753
1768184700000,3139.5,3147.0,3138.0,3144.29,13617.741
1768185000000,3144.29,3146.47,3140.83,3141.01,8732.285
1768185300000,3141.02,3150.4,3141.01,3146.68,11343.679
1768185600000,3146.67,3150.8,3144.63,3147.37,11943.9
1768185900000,3147.37,3164.0,3146.9,3160.88,66607.62
1768186200000,3160.88,3167.0,3157.5,3160.6,25965.709
1768186500000,3160.61,3164.79,3155.26,3156.47,20869.526
1768186800000,3156.47,3163.79,3151.01,3155.45,22429.184
1768187100000,3155.45,3160.0,3155.45,3158.93,9327.271
1768187400000,3158.92,3169.66,3158.45,3168.21,20833.911
1768187700000,3168.21,3170.0,3162.53,3165.72,24112.335
1768188000000,3165.72,3169.47,3164.47,3168.94,14202.101
1768188300000,3168.94,3170.88,3161.09,3162.62,14741.238
1768188600000,3162.63,3164.38,3156.33,3158.93,16773.799
1768188900000,3158.93,3159.82,3154.09,3159.14,9701.639
1768189200000,3159.14,3159.78,3153.59,3154.85,11156.845
1768189500000,3154.85,3156.43,3151.97,3153.88,9399.669
1768189800000,3153.89,3155.99,3151.98,3154.2,7434.155
1768190100000,3154.19,3156.36,3150.18,3151.18,12222.656
1768190400000,3151.17,3153.69,3147.5,3148.69,14596.101
1768190700000,3148.68,3156.25,3147.06,3151.73,20999.182
1768191000000,3151.74,3158.38,3151.73,3158.03,10120.697
1768191300000,3158.03,3158.99,3155.05,3155.55,5723.985
1768191600000,3155.56,3156.15,3154.15,3155.7,5126.054
1768191900000,3155.71,3155.71,3153.37,3154.43,2475.25
1768192200000,3154.44,3159.99,3153.41,3159.77,5140.394
1768192500000,3159.78,3161.97,3158.74,3159.77,7369.489
1768192800000,3159.77,3161.44,3157.54,3159.0,4200.988
1768193100000,3159.0,3162.37,3158.99,3161.64,3899.245
1768193400000,3161.65,3161.8,3158.16,3158.53,3549.853
1768193700000,3158.54,3158.7,3156.94,3157.92,3328.272
1768194000000,3157.93,3157.93,3153.86,3156.49,5956.065
1768194300000,3156.48,3159.0,3155.42,3158.99,4020.888
1768194600000,3159.0,3160.81,3157.13,3157.49,4364.296
1768194900000,3157.49,3161.76,3155.83,3161.76,3428.492
1768195200000,3161.75,3164.14,3161.2,3162.37,5776.818
1768195500000,3162.37,3164.98,3162.18,3164.0,4358.739
1768195800000,3164.01,3165.77,3160.8,3163.52,9526.186
1768196100000,3163.52,3163.52,3160.48,3161.65,5947.453
1768196400000,3161.65,3162.0,3154.05,3157.75,11152.663
1768196700000,3157.75,3158.34,3156.18,3156.19,2742.723
1768197000000,3156.19,3158.34,3155.69,3158.02,3052.347
1768197300000,3158.01,3158.62,3156.22,3157.56,2079.859
1768197600000,3157.57,3157.57,3154.75,3156.52,4007.894
1768197900000,3156.52,3164.53,3155.56,3161.14,11405.787
1768198200000,3161.13,3163.66,3159.8,3161.23,4435.161
1768198500000,3161.23,3162.06,3157.88,3158.99,2682.99
1768198800000,3158.99,3158.99,3155.3,3156.25,4128.215
1768199100000,3156.25,3156.7,3154.99,3156.07,3904.482
1768199400000,3156.08,3156.83,3154.32,3155.48,3139.548
1768199700000,3155.49,3155.81,3151.23,3152.25,7874.802
1768200000000,3152.25,3157.35,3151.78,3156.92,6085.028
1768200300000,3156.92,3156.93,3154.01,3154.55,2618.732
1768200600000,3154.54,3155.0,3151.73,3152.51,4378.655
1768200900000,3152.51,3153.77,3151.0,3153.31,4531.966
1768201200000,3153.31,3155.84,3151.01,3155.84,4035.497
1768201500000,3155.84,3160.01,3154.58,3158.56,7174.236
1768201800000,3158.55,3158.97,3155.47,3155.64,5055.146
1768202100000,3155.65,3157.93,3151.34,3151.83,5793.964
1768202400000,3151.82,3154.48,3151.53,3153.77,4484.799
1768202700000,3153.77,3156.17,3152.62,3155.71,3318.313
1768203000000,3155.71,3155.91,3147.92,3148.57,14965.748
1768203300000,3148.58,3149.2,3141.15,3145.42,26041.553
1768203600000,3145.42,3146.45,3138.36,3141.26,19194.823
1768203900000,3141.26,3141.5,3133.57,3137.44,29213.843
1768204200000,3137.44,3138.65,3131.58,3132.53,20970.799
1768204500000,3132.54,3136.79,3132.54,3133.96,11181.514
1768204800000,3133.96,3135.63,3131.01,3132.41,18330.315
1768205100000,3132.41,3140.78,3132.4,3140.06,16513.314
1768205400000,3140.06,3142.0,3138.76,3138.86,10342.935
1768205700000,3138.85,3142.3,3136.31,3141.71,9127.547
1768206000000,3141.71,3146.13,3139.54,3139.65,11432.077
1768206300000,3139.65,3140.22,3137.9,3137.9,4306.377
1768206600000,3137.9,3137.91,3122.11,3124.01,56918.588
1768206900000,3124.01,3124.36,3106.22,3116.07,90045.57
1768207200000,3116.08,3116.08,3106.66,3107.56,37942.178
1768207500000,3107.56,3112.88,3100.0,3111.45,51298.356
1768207800000,3111.45,3116.83,3105.09,3115.58,33714.377
1768208100000,3115.57,3118.85,3113.33,3114.32,18553.845
1768208400000,3114.32,3117.48,3109.65,3117.27,16388.573
1768208700000,3117.26,3119.51,3114.85,3117.24,11278.984
1768209000000,3117.23,3117.68,3115.72,3117.26,5315.997
1768209300000,3117.26,3119.92,3116.0,3118.09,8286.944
1768209600000,3118.09,3123.63,3117.55,3120.3,12471.423
1768209900000,3120.31,3120.66,3115.15,3115.42,6710.01
1768210200000,3115.43,3122.75,3114.67,3121.9,15263.877
1768210500000,3121.9,3122.01,3118.15,3118.22,5291.106
1768210800000,3118.22,3121.94,3117.34,3120.39,6988.566
1768211100000,3120.39,3121.24,3118.0,3119.37,4118.169
1768211400000,3119.36,3120.84,3114.15,3116.82,7672.924
1768211700000,3116.81,3116.98,3114.0,3115.13,4274.802
1768212000000,3115.13,3117.14,3108.23,3117.14,16075.422
1768212300000,3117.14,3119.0,3114.6,3114.6,6065.059
1768212600000,3114.6,3116.85,3111.67,3112.98,3914.763
1768212900000,3112.98,3114.99,3110.52,3114.71,3333.293
1768213200000,3114.7,3114.7,3109.77,3112.25,3402.633
1768213500000,3112.25,3114.07,3111.0,3113.46,3437.68
1768213800000,3113.47,3115.92,3112.21,3115.15,4146.22
